"idx","proc_ym","proc_ymd","point"
"89239","202304","20230414","3000"
"89239","202304","20230414","4000"
"89239","202304","20230414","5000"
"89239","202304","20230414","1000"
"89239","202304","20230414","4500"
"87866","202304","20230405","5000"
"87866","202304","20230405","4500"
"92121","202306","20230630","1500"
"94903","202306","20230608","4000"
"94903","202306","20230608","2500"
"94903","202306","20230608","3000"
"94903","202306","20230608","4500"
"94903","202306","20230608","3500"
"87662","202304","20230402","1000"
"87662","202304","20230402","2000"
"87662","202304","20230402","1500"
"87739","202304","20230402","500"
"87739","202304","20230402","1000"
"87795","202304","20230406","3500"
"87795","202304","20230406","3000"
"91179","202304","20230428","1000"
"91179","202304","20230428","500"
"94101","202305","20230528","4500"
"94101","202305","20230528","4000"
"94977","202306","20230609","2500"
"94977","202306","20230609","2500"
"94977","202306","20230609","3000"
"94977","202306","20230609","3000"
"94977","202306","20230609","1500"
"94977","202306","20230609","1500"
"94977","202306","20230609","1000"
"94977","202306","20230609","1000"
"94977","202306","20230609","500"
"94977","202306","20230609","500"
"94977","202306","20230609","2000"
"94977","202306","20230609","2000"
"94977","202306","20230609","3500"
"94977","202306","20230609","3500"
"95200","202306","20230609","500"
"95116","202306","20230613","4500"
"95116","202306","20230613","5000"
"95410","202306","20230613","5000"
"90404","202304","20230424","3000"
"90404","202304","20230424","1500"
"90404","202304","20230424","2500"
"90404","202304","20230424","3500"
"90404","202304","20230424","2000"
"90404","202304","20230424","1000"
"90404","202304","20230424","500"
"93767","202305","20230524","1500"
"93767","202305","20230524","500"
"93767","202305","20230524","1000"
"93767","202305","20230524","2000"
"93767","202305","20230524","2500"
"87648","202304","20230404","2500"
"87648","202304","20230404","2000"
"87951","202304","20230404","2500"
"87951","202304","20230404","500"
"87951","202304","20230404","3500"
"87951","202304","20230404","3000"
"87951","202304","20230404","4000"
"87951","202304","20230404","2000"
"87951","202304","20230404","5000"
"87951","202304","20230404","1000"
"87951","202304","20230404","4500"
"87951","202304","20230404","1500"
"88370","202304","20230412","4500"
"88370","202304","20230412","5000"
"93855","202305","20230530","5000"
"93855","202305","20230530","4000"
"93855","202305","20230530","4500"
"96748","202306","20230629","1500"
"96748","202306","20230629","2500"
"96748","202306","20230629","3000"
"96748","202306","20230629","2000"
"91096","202305","20230509","3500"
"91096","202305","20230509","4500"
"91096","202305","20230509","4000"
"91096","202305","20230509","5000"
"91096","202305","20230509","3000"
"91467","202305","20230509","4000"
"91467","202305","20230509","5000"
"91467","202305","20230509","2000"
"91467","202305","20230509","4500"
"91467","202305","20230509","2500"
"91467","202305","20230509","3000"
"91467","202305","20230509","3500"
"94293","202305","20230531","4500"
"94293","202305","20230531","5000"
"94293","202305","20230531","3000"
"94293","202305","20230531","3500"
"94293","202305","20230531","4000"
"92628","202305","20230514","2000"
"92628","202305","20230514","1500"
"96278","202306","20230621","500"
"96278","202306","20230621","1000"
"96226","202306","20230621","1000"
"96226","202306","20230621","1500"
"96226","202306","20230621","500"
"88852","202304","20230411","4500"
"88852","202304","20230411","4000"
"88852","202304","20230411","2500"
"88852","202304","20230411","5000"
"88852","202304","20230411","3500"
"88852","202304","20230411","3000"
"88631","202304","20230411","2000"
"88631","202304","20230411","3000"
"88631","202304","20230411","2500"
"84062","202304","20230411","3000"
"92118","202305","20230510","1000"
"92118","202305","20230510","2000"
"92118","202305","20230510","500"
"92118","202305","20230510","1500"
"91845","202305","20230510","2500"
"91845","202305","20230510","4500"
"91845","202305","20230510","5000"
"91845","202305","20230510","1500"
"91845","202305","20230510","4000"
"91845","202305","20230510","3000"
"91845","202305","20230510","3500"
"91845","202305","20230510","2000"
"90517","202305","20230510","4000"
"90517","202305","20230510","4500"
"90517","202305","20230510","3500"
"88473","202304","20230407","1000"
"88473","202304","20230407","500"
"88473","202304","20230407","1500"
"87991","202304","20230407","4500"
"87991","202304","20230407","4000"
"89721","202304","20230418","2500"
"89721","202304","20230418","2000"
"89721","202304","20230418","4500"
"89721","202304","20230418","3000"
"89721","202304","20230418","4000"
"89721","202304","20230418","1000"
"89721","202304","20230418","1500"
"89721","202304","20230418","500"
"89721","202304","20230418","5000"
"89721","202304","20230418","3500"
"90767","202304","20230425","500"
"90714","202304","20230425","500"
"90291","202304","20230425","3500"
"90291","202304","20230425","4000"
"90291","202304","20230425","4500"
"90291","202304","20230425","3000"
"88749","202304","20230409","3500"
"88749","202304","20230409","5000"
"88749","202304","20230409","500"
"88749","202304","20230409","2000"
"88749","202304","20230409","2500"
"88749","202304","20230409","1500"
"88749","202304","20230409","4500"
"88749","202304","20230409","1000"
"88749","202304","20230409","4000"
"88749","202304","20230409","3000"
"88150","202304","20230409","5000"
"88386","202304","20230410","5000"
"88386","202304","20230410","4500"
"94860","202306","20230615","5000"
"94860","202306","20230615","4500"
"89680","202304","20230415","500"
"89433","202304","20230415","1500"
"89433","202304","20230415","1000"
"87373","202304","20230403","3000"
"87373","202304","20230403","4000"
"87373","202304","20230403","3500"
"87373","202304","20230403","4500"
"87373","202304","20230403","2500"
"94901","202306","20230607","2000"
"93824","202305","20230529","3500"
"93824","202305","20230529","4000"
"93824","202305","20230529","4500"
"93824","202305","20230529","5000"
"60503","202305","20230518","2000"
"94501","202306","20230601","1000"
"94501","202306","20230601","3500"
"94501","202306","20230601","2500"
"94501","202306","20230601","3000"
"94501","202306","20230601","1500"
"94501","202306","20230601","500"
"94501","202306","20230601","2000"
"87263","202304","20230408","4500"
"87263","202304","20230408","5000"
"87263","202304","20230408","4000"
"89571","202304","20230414","500"
"87825","202304","20230405","2000"
"87825","202304","20230405","3000"
"87825","202304","20230405","3500"
"87825","202304","20230405","2500"
"96892","202306","20230630","3500"
"96892","202306","20230630","4000"
"96892","202306","20230630","4500"
"92414","202305","20230511","4000"
"92414","202305","20230511","4500"
"92414","202305","20230511","3000"
"92414","202305","20230511","5000"
"92414","202305","20230511","2000"
"92414","202305","20230511","2500"
"92414","202305","20230511","3500"
"90925","202304","20230427","3500"
"90925","202304","20230427","3000"
"90925","202304","20230427","4000"
"90582","202304","20230427","2500"
"90582","202304","20230427","3500"
"90582","202304","20230427","3000"
"90582","202304","20230427","1500"
"90582","202304","20230427","2000"
"87367","202304","20230402","1500"
"87367","202304","20230402","1000"
"88251","202304","20230406","1000"
"88251","202304","20230406","2000"
"88251","202304","20230406","1500"
"88251","202304","20230406","2500"
"80881","202304","20230428","4500"
"80881","202304","20230428","3000"
"80881","202304","20230428","3500"
"80881","202304","20230428","4000"
"80881","202304","20230428","2500"
"89519","202304","20230419","4500"
"89519","202304","20230419","4000"
"89519","202304","20230419","5000"
"92772","202305","20230515","3500"
"92772","202305","20230515","4500"
"92772","202305","20230515","2500"
"92772","202305","20230515","4000"
"92772","202305","20230515","3000"
"92772","202305","20230515","5000"
"92772","202305","20230515","2000"
"93585","202305","20230524","4000"
"93585","202305","20230524","3500"
"93585","202305","20230524","5000"
"93585","202305","20230524","4500"
"96878","202306","20230628","500"
"96878","202306","20230628","1000"
"96878","202306","20230628","1500"
"96878","202306","20230628","2000"
"90195","202304","20230420","1000"
"90195","202304","20230420","500"
"89219","202304","20230412","4500"
"89219","202304","20230412","3000"
"89219","202304","20230412","500"
"89219","202304","20230412","4000"
"89219","202304","20230412","1000"
"89219","202304","20230412","3500"
"89219","202304","20230412","2500"
"89219","202304","20230412","1500"
"89219","202304","20230412","2000"
"90949","202305","20230509","4500"
"90949","202305","20230509","2500"
"90949","202305","20230509","2000"
"90949","202305","20230509","3500"
"90949","202305","20230509","3000"
"90949","202305","20230509","5000"
"90949","202305","20230509","1500"
"90949","202305","20230509","4000"
"91716","202305","20230509","2000"
"91716","202305","20230509","1000"
"91716","202305","20230509","1500"
"91716","202305","20230509","500"
"91716","202305","20230509","2500"
"95697","202306","20230621","3500"
"95697","202306","20230621","2500"
"95697","202306","20230621","4000"
"95697","202306","20230621","3000"
"88938","202304","20230411","3000"
"88938","202304","20230411","4500"
"88938","202304","20230411","4000"
"88938","202304","20230411","5000"
"88938","202304","20230411","3500"
"88418","202304","20230411","2500"
"88418","202304","20230411","4500"
"88418","202304","20230411","4000"
"88418","202304","20230411","3000"
"88418","202304","20230411","5000"
"88418","202304","20230411","3500"
"88219","202304","20230411","4500"
"88219","202304","20230411","5000"
"88953","202304","20230411","500"
"96126","202306","20230623","3500"
"96126","202306","20230623","3000"
"96126","202306","20230623","4000"
"96126","202306","20230623","4500"
"88369","202304","20230407","4000"
"88369","202304","20230407","3000"
"88369","202304","20230407","5000"
"88369","202304","20230407","4500"
"88369","202304","20230407","3500"
"88369","202304","20230407","2500"
"88417","202304","20230407","500"
"88417","202304","20230407","1000"
"88417","202304","20230407","1500"
"88417","202304","20230407","2000"
"88417","202304","20230407","2500"
"93258","202306","20230602","1500"
"93258","202306","20230602","2000"
"90510","202304","20230422","500"
"90510","202304","20230422","500"
"90510","202304","20230422","1000"
"90510","202304","20230422","1000"
"90510","202304","20230422","1500"
"90510","202304","20230422","1500"
"91493","202304","20230430","500"
"91493","202304","20230430","1000"
"91493","202304","20230430","1500"
"87452","202304","20230401","2500"
"87452","202304","20230401","500"
"87452","202304","20230401","1500"
"87452","202304","20230401","2000"
"87452","202304","20230401","1000"
"87452","202304","20230401","3500"
"87452","202304","20230401","3000"
"83606","202304","20230401","5000"
"83606","202304","20230401","4500"
"90123","202304","20230421","5000"
"90123","202304","20230421","4500"
"90230","202304","20230421","1000"
"90230","202304","20230421","500"
"90230","202304","20230421","2500"
"90230","202304","20230421","2000"
"90230","202304","20230421","1500"
"95595","202306","20230614","500"
"95697","202306","20230619","1000"
"89531","202304","20230415","3000"
"89531","202304","20230415","3500"
"89531","202304","20230415","4500"
"89531","202304","20230415","5000"
"89531","202304","20230415","4000"
"87851","202304","20230403","1000"
"87851","202304","20230403","500"
"87851","202304","20230403","1500"
"87606","202304","20230403","5000"
"87606","202304","20230403","4500"
"87606","202304","20230403","3500"
"87606","202304","20230403","4000"
"87606","202304","20230403","3000"
"96249","202306","20230622","3500"
"96249","202306","20230622","1500"
"96249","202306","20230622","500"
"96249","202306","20230622","2000"
"96249","202306","20230622","3000"
"96249","202306","20230622","2500"
"96249","202306","20230622","1000"
"90060","202305","20230523","3500"
"87831","202304","20230403","2500"
"87831","202304","20230403","3000"
"87831","202304","20230403","4000"
"87831","202304","20230403","2000"
"87831","202304","20230403","5000"
"87831","202304","20230403","1500"
"87831","202304","20230403","3500"
"87831","202304","20230403","1000"
"87831","202304","20230403","4500"
